구분,화장실명,소재지도로명주소,소재지지번주소,전화번호,개방시간상세
개방화장실,구로세무서 공중화장실,"서울특별시 영등포구 경인로 778, 구로세무서 (문래동1가)",서울특별시 영등포구 문래동1가 23-1 구로세무서,02-2630-7244,정시(09:00~18:00)
공중화장실,영등포세무서 공중화장실,"서울특별시 영등포구 선유동1로 38, 영등포세무서 (당산동3가)",서울특별시 영등포구 당산동3가 552-1 영등포세무서,02-2630-9244,정시(09:00-18:00)
공중화장실,우체국보험 당산회관(1층),"서울특별시 영등포구 선유동2로 6, 서울영등포우체국 (당산동4가)",서울특별시 영등포구 당산동4가 93-6 서울영등포우체국,02-2610-6323,정시(09:00-18:00)
공중화장실,우체국보험 영등포회관(1층),"서울특별시 영등포구 경인로 841, 서울영등포동4가우체국 (영등포동4가)",서울특별시 영등포구 영등포동4가 425-2 서울영등포동4가우체국,02-2610-6331,정시(09:00-18:00)
공중화장실,동작세무서 2층,"서울특별시 영등포구 대방천로 259, 동작세무서 (신길동)",서울특별시 영등포구 신길동 476 동작세무서,02-840-9245,정시(09:00-18:00)
공중화장실,신길4동 주민센터 1층 화장실,"서울특별시 영등포구 신길로42길 1, 신길4동 공공복합청사 1층 (신길동)",서울특별시 영등포구 신길동 209-102 신길4동 공공복합청사,02-2670-1285,09:00~18:00
개방화장실,강서구청 본관,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,02-2600-7895,09:00~18:00
개방화장실,강서구청 별관,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,02-2600-6028,09:00~18:00
개방화장실,화곡동별관,서울특별시 강서구 화곡로44나길 72,서울특별시 강서구 화곡동 980-29,02-2600-7975,09:00~18:00
개방화장실,염창동주민센터,서울특별시 강서구 양천로67가길 63,서울특별시 강서구 염창동 53-1,02-2600-7306,09:00~18:00
개방화장실,등촌1동주민센터,서울특별시 강서구 공항대로53가길 55,서울특별시 강서구 등촌동 642-1,02-2600-7343,09:00~18:00
개방화장실,등촌2동주민센터,서울특별시 강서구 등촌로 143,서울특별시 강서구 등촌동 560-12,02-2600-7395,09:00~18:00
개방화장실,등촌3동주민센터,서울특별시 강서구 화곡로63길 96,서울특별시 강서구 등촌동 705-4,02-2600-7405,09:00~18:00
개방화장실,화곡본동주민센터,서울특별시 강서구 초록마을로5길 29,서울특별시 강서구 화곡동 46-148,02-2600-7485,09:00~18:00
개방화장실,화곡1동주민센터,서울특별시 강서구 곰달래로 79,서울특별시 강서구 화곡동 425-4,02-2600-7525,09:00~18:00
개방화장실,화곡2동주민센터,서울특별시 강서구 곰달래로37길 13,서울특별시 강서구 화곡동 860-14,02-2600-7555,09:00~18:00
개방화장실,화곡3동주민센터,서울특별시 강서구 강서로33가길 17,서울특별시 강서구 화곡동 1050-3,02-2600-7564,09:00~18:00
개방화장실,화곡4동주민센터,서울특별시 강서구 곰달래로57가길 26,서울특별시 강서구 화곡동 809-3,02-2600-7630,09:00~18:00
개방화장실,화곡6동주민센터,서울특별시 강서구 화곡로 312,서울특별시 강서구 화곡동 980-1,02-2600-7643,09:00~18:00
개방화장실,화곡8동주민센터,서울특별시 강서구 곰달래로25길 45,서울특별시 강서구 화곡동 341-4,02-2600-7705,09:00~18:00
개방화장실,우장산동주민센터,서울특별시 강서구 우현로34,서울특별시 강서구 화곡동1159-4,02-2600-7724,09:00~18:00
개방화장실,가양1동주민센터,서울특별시 강서구 허준로 30,서울특별시 강서구 가양동 1462-3,02-2600-7763,09:00~18:00
개방화장실,가양2동주민센터,서울특별시 강서구 허준로 93,서울특별시 강서구 가양동 1472-4,02-2600-7793,09:00~18:00
개방화장실,가양3동주민센터,서울특별시 강서구 허준로 202,서울특별시 강서구 가양동 1488-1,02-2600-7833,09:00~18:00
개방화장실,발산1동주민센터,서울특별시 강서구 강서로47길 54,서울특별시 강서구 내발산동 681-5,02-2600-7873,09:00~18:00
개방화장실,공항동주민센터,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28,02-2600-7035,09:00~18:00
개방화장실,방화1동주민센터,서울특별시 강서구 방화대로 330,서울특별시 강서구 마곡동 733-2,02-2600-7943,09:00~18:00
개방화장실,방화2동주민센터,서울특별시 강서구 개화동로21길 52,서울특별시 강서구 방화동 850,02-2600-5208,09:00~18:00
개방화장실,방화3동주민센터,서울특별시 강서구 금낭화로24길 5,서울특별시 강서구 방화동 828,02-2600-5243,09:00~18:00
개방화장실,강서보건소 화장실,서울특별시 강서구 공항대로 561,서울특별시 강서구 염창동 275-12,02-2600-4072,09:00~18:00
개방화장실,화곡보건분소 화장실,서울특별시 강서구 월정로30길 96,서울특별시 강서구 화곡동 366-1,02-2600-4072,09:00~18:00
개방화장실,VIP오피스텔 개방화장실,서울특별시 강서구 공항대로 426,서울특별시 강서구 화곡동 1107,02-2600-4072,08:00~20:00
개방화장실,대지산업빌딩 개방화장실,서울특별시 강서구 공항대로 434,서울특별시 강서구 화곡동 1125-15,02-2600-4072,05:30~20:00
개방화장실,화곡빌딩 개방화장실,서울특별시 강서구 화곡로 164,서울특별시 강서구 화곡동 1075,02-2600-4072,07:00~00:00
개방화장실,롯데리아 화곡시장점 개방화장실,서울특별시 강서구 가로공원로76길 56,서울특별시 강서구 화곡동 373-12,02-2600-4072,08:00~22:00
개방화장실,송화시장진흥협동조합 개방화장실,서울특별시 강서구 강서로263-29,서울특별시 강서구 내발산동 720-4,02-2600-4072,08:30~21:00
개방화장실,동아그린프라자 개방화장실,서울특별시 강서구 양천로 731,서울특별시 강서구 염창동 258-1,02-2600-4072,09:00~22:00
개방화장실,약사사 개방화장실,서울특별시 강서구 금낭화로17길 261,서울특별시 강서구 개화동 332-2,02-2600-4072,02:00~21:00
개방화장실,남부골목시장 개방화장실,서울특별시 강서구 등촌로5길 62-4,서울특별시 강서구 화곡동 801-9,02-2600-4072,08:30~21:00
개방화장실,까치산시장 고객만족센터 개방화장실,서울특별시 강서구 강서로12길 14,서울특별시 강서구 화곡동 342-16,02-2600-4072,08:30~21:00
개방화장실,화곡중앙골목시장 고객지원센터 개방화장실,서울특별시 강서구 월정로30길 66,서울특별시 강서구 화곡동 362-144,02-2600-4072,08:30~21:00
개방화장실,맥도날드 우장산점 개방화장실,서울특별시 강서구 강서로 216,서울특별시 강서구 화곡동 1026,02-2600-4072,08:00~02:00
개방화장실,퀸즈파크 나인,서울특별시 강서구 공항대로 247,서울특별시 강서구 마곡동 797-1,02-2600-4072,08:00~22:00
개방화장실,방신전통시장 고객지원센터,서울특별시 강서구 방화동로 124-1,서울특별시 강서구 방화동 567-35,02-2600-4072,08:30~21:00
개방화장실,방화보건지소 화장실,서울특별시 강서구 금낭화로 162,서울특별시 강서구 방화동 902,02-2600-4072,09:00~18:00
개방화장실,등빛도서관,서울특별시 강서구 강서로62길 48,서울특별시 강서구 등촌동 690-1,02-2600-6975,08:00~22:00
개방화장실,푸른들청소년도서관,서울특별시 강서구 강서로45다길 71,서울특별시 강서구 화곡동 1019,02-2600-6975,09:00~22:00
개방화장실,길꽃어린이도서관,서울특별시 강서구 금낭화로24길 5,서울특별시 강서구 방화동 828,02-2600-6975,09:00~22:00
개방화장실,가양도서관,서울특별시 강서구 양천로61길 101,서울특별시 강서구 가양동 1493,02-2600-6975,09:00~22:00
개방화장실,강서평생학습관 및 꿈꾸는어린이도서관,서울특별시 강서구 공항대로 615,서울특별시 강서구 염창동 281-25,02-2600-5905,09:00~18:00
개방화장실,곰달래문화복지센터(곰달래도서관),서울특별시 강서구 강서로5길 50,서울특별시 강서구 화곡동 890,02-2600-6975,09:00~22:00
개방화장실,우장산숲속도서관,서울특별시 강서구 우현로 34,서울특별시 강서구 화곡동 1159-4,02-2600-6975,09:00~22:00
개방화장실,강서영어도서관,서울특별시 강서구 곰달래로57가길 26,서울특별시 강서구 화곡동 809-3,02-2600-6975,09:00~18:00
개방화장실,강서구민회관,서울특별시 강서구 우장산로 66,서울특별시 강서구 내발산동 산 19-1,02-3664-6046,09:00~18:00
개방화장실,곰달래문화복지센터,서울특별시 강서구 강서로 5길 50,서울특별시 강서구 화곡동 890,02-2690-5230,09:00~22:00
개방화장실,강서구민올림픽체육센터 화장실,서울특별시 강서구 화곡로 65길 62,서울특별시 강서구 등촌동 707-3,02-3661-1999,06:00~22:00
개방화장실,가양레포츠센타 화장실,서울특별시 강서구 양천로61길 101,서울특별시 강서구 가양동 1493,02-3662-9081,(평일)08:00~22:00+(주말)06:00~22:00
개방화장실,가양도서관 화장실,서울특별시 강서구 양천로61길 101,서울특별시 강서구 가양동 1493,02-3662-9081,(평일)08:00~22:00+(주말)06:00~22:00
개방화장실,마곡레포츠센터 공중화장실,서울특별시 강서구 양천로 251,서울특별시 강서구 마곡동 56-22,02-3663-7171,6:00~22:00
개방화장실,마곡실내배드민턴장 공중화장실,서울특별시 강서구 양천로 251,서울특별시 강서구 마곡동 56-22,02-2063-3990,6:00~22:00
개방화장실,공항동문화센터 화장실,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28,02-2600-6028,09:00~18:00
개방화장실,강서다목적체육관,서울특별시 강서구 등촌로13자길 20,서울특별시 강서구 화곡본동 산 22-32번지,02-6229-6680,06:00~22:00
개방화장실,강서아트리움 화장실,서울특별시 강서구 가로공원로 195,서울특별시 강서구 화곡동 379-68,02-2600-6154,10:00~19:30
개방화장실,허준박물관 화장실,서울특별시 강서구 허준로 87,서울특별시 강서구 가양동 26-5,02-2600-6154,10:00~18:00
개방화장실,겸재정선미술관 화장실,서울특별시 강서구 양천로47길 36,서울특별시 강서구 가양동 243-1,02-2600-6154,10:00~18:00
개방화장실,강서구청 가양동별관,서울특별시 강서구 양천로59길 38,서울특별시 강서구 가양동1488-9,02-2600-4007,09:00~18:00
개방화장실,봉제산노인복지센터 화장실,서울특별시 강서구 초록마을로15길 12,서울특별시 강서구 화곡동,02-2600-6758,09:00~18:00
개방화장실,연지노인복지센터 1층 공중화장실,서울특별시 강서구 화곡로58길,서울특별시 강서구 화곡동,02-2600-6758,09:00~18:00
개방화장실,연지노인복지센터 실내 화장실,서울특별시 강서구 화곡로58길,서울특별시 강서구 화곡동,02-2600-6758,09:30~18:00
개방화장실,공항동 통합복지센터,서울특별시 강서구 공항대로2가길 5,"서울특별시 강서구 공항동 51-42, 51-50",02-2600-6760,09:00~18:00
개방화장실,발산어르신행복센터,서울특별시 강서구 강서로 47길72,서울특별시 강서구 내발산동 686-8,02-2600-6728,09:00~18:00
개방화장실,강서구자원봉사센터,서울특별시 강서구 공항대로 501,서울특별시 강서구 등촌동 649-10,02-2600-5324,(평일)09:00~18:00
개방화장실,강서구의회,서울특별시 강서구 등촌로 185,서울특별시 강서구 등촌동 512-1,02-2600-1708,09:00~18:00
개방화장실,에어포트 비즈니스 센터 개방화장실,서울특별시 강서구 공항대로 32,서울특별시 강서구 공항동 42-4,02-2600-4072,09:00~18:00
개방화장실,에이스빌딩 개방화장실,서울특별시 강서구 공항대로 325,서울특별시 강서구 등촌동 668-10,02-2600-4072,09:00~18:00
개방화장실,화인빌딩 개방화장실,서울특별시 강서구 공항대로 287,서울특별시 강서구 등촌동 673-5,02-2600-4072,09:00~18:00
개방화장실,에이스테크노타워 개방화장실,서울특별시 강서구 강서로 468,서울특별시 강서구 등촌동 684-1,02-2600-4072,07:00~20:00
개방화장실,우리벤처타운 개방화장실,서울특별시 강서구 강서로 466,서울특별시 강서구 등촌동 684-2,02-2600-4072,06:00~22:00
개방화장실,하바나빌딩 개방화장실,서울특별시 강서구 공항대로 272,서울특별시 강서구 내발산동 644-2,02-2600-4072,08:30~00:00
개방화장실,양서빌딩 개방화장실,서울특별시 강서구 양천로 34,서울특별시 강서구 방화동 534-9,02-2600-4072,05:00~20:00
개방화장실,디지털프라자(강서본점) 개방화장실,서울특별시 강서구 공항대로 571,서울특별시 강서구 염창동 277 1층,02-2600-4072,06:30~21:00
