번호,구분,화장실명,소재지도로명주소,소재지지번주소,전화번호,개방시간상세
3927,공중화장실,홍제천열린 공중화장실,서울특별시 마포구 월드컵로 221-46 (성산동),서울특별시 마포구 성산동 342,02-3153-9234,00~24
3928,공중화장실,망원유수지 공중화장실,"서울특별시 마포구 방울내로 19, 공중화장실 (망원동)",서울특별시 마포구 망원동 450-2 공중화장실,02-3153-9234,00~24
3929,공중화장실,만리 공중화장실,서울특별시 마포구 환일길 73-2 (아현동),서울특별시 마포구 아현동 386-72,02-3153-9234,00~24
3930,개방화장실,도화청소년문화의집 화장실,"서울특별시 마포구 도화2길 77, 구립도화청소년문화의집 (도화동)",서울특별시 마포구 도화동 353-2 구립도화청소년문화의집,02-6935-2684,09~18
3931,개방화장실,마포문화아트센터 화장실,"서울특별시 마포구 대흥로20길 28, 마포아트센터 (대흥동)",서울특별시 마포구 대흥동 30-3 마포아트센터,02-3274-8655,00~24
3932,개방화장실,서강지구대 화장실,"서울특별시 마포구 독막로22길 8, 서강지구대 (창전동)",서울특별시 마포구 창전동 402-59 서강지구대,02-334-4975,00~24
3933,공중화장실,와우어린이공원 화장실,"서울특별시 마포구 독막로19길 20-13, 와우어린이공원 화장실 (상수동)",서울특별시 마포구 상수동 72-7 와우어린이공원 화장실,02-3153-9234,00~24
3934,개방화장실,마포세무서화장실,"서울특별시 마포구 독막로 234, 마포세무서 1층 (신수동)",서울특별시 마포구 신수동 43 마포세무서,02-705-7200,09~18
3935,개방화장실,마포구청 화장실,"서울특별시 마포구 월드컵로 212, 마포구청 1층 (성산동)",서울특별시 마포구 성산동 370 마포구청,02-3153-8234,00~24
3936,공중화장실,복사꽃어린이공원화장실,서울특별시 마포구 마포대로4길 11-2 (도화동),서울특별시 마포구 도화동 533,02-3153-9234,00~24
3938,공중화장실,당산1동 주민센터 1층,"서울특별시 영등포구 양산로23길 11, 당산1동주민자치센터 (당산동3가)",서울특별시 영등포구 당산동3가 250번지 당산1동주민자치센터,02-2670-1106,09:00 ~ 18:00
3942,공중화장실,영롱이갈대야구장 옆 제방,서울특별시 영등포구 노들로 56(양화동),서울특별시 영등포구 양화동 1-22,02-2670-3762,24시간
3954,공중화장실,영등포역,영등포구 경인로 843,영등포동3가 33,02-2290-6459,09~23시
3955,공중화장실,여의도역(3),"서울특별시 영등포구 의사당대로 지하101, 여의도역 (여의도동)",서울특별시 영등포구 여의도동 2-6 여의도역,02-6311-5261,05-24
3956,공중화장실,신길역 화장실,서울특별시 영등포구 경인로114가길 지하9,서울특별시 영등포구 경인로114가길 지하9,02-6311-5251,05:00~01:00
3957,공중화장실,신풍역 화장실(1),"서울특별시 영등포구 신풍로 지하 27, 신풍역 (신길동)",서울특별시 영등포구 신길동 3599번지 신풍역,02-6311-7431,05:00~24:30
3958,공중화장실,신풍역 화장실(2),서울특별시 영등포구 신풍로 지하27,서울특별시 영등포구 신풍로 지하27,02-6311-7431,05:00~24:00
3959,공중화장실,양평역 화장실(1),서울특별시 영등포구 양산로 지하21,서울특별시 영등포구 양산로 지하21,02-6311-5221,05:00~01:00
3978,공중화장실,도림동주민센터 지하1층,"서울특별시 영등포구 도영로7길 10, 도림동주민센터 (도림동)",서울특별시 영등포구 도림동 222번지 7호 도림동주민센터,02-2670-1454,06:00~21:30
3979,공중화장실,도림동 주민센터 1층,"서울특별시 영등포구 도영로7길 10, 도림동주민센터 (도림동)",서울특별시 영등포구 도림동 222번지 7호 도림동주민센터,02-2670-1454,09:00~18:00
3980,공중화장실,도림동 자치회관 1층,서울특별시 영등포구 도신로33길 4 (도림동),서울특별시 영등포구 도림동 75번지,02-832-1779,10:00~17:00
3981,공중화장실,영등포시장역 화장실(1),서울특별시 영등포구 양산로 지하200,서울특별시 영등포구 양산로 지하200,02-6311-5241,05:00~01:00
3983,개방화장실,구로세무서 공중화장실,"서울특별시 영등포구 경인로 778, 구로세무서 (문래동1가)",서울특별시 영등포구 문래동1가 23-1 구로세무서,02-2630-7244,정시(09:00~18:00)
3984,공중화장실,영등포세무서 공중화장실,"서울특별시 영등포구 선유동1로 38, 영등포세무서 (당산동3가)",서울특별시 영등포구 당산동3가 552-1 영등포세무서,02-2630-9244,정시(09:00-18:00)
3985,공중화장실,우체국보험 당산회관(1층),"서울특별시 영등포구 선유동2로 6, 서울영등포우체국 (당산동4가)",서울특별시 영등포구 당산동4가 93-6 서울영등포우체국,02-2610-6323,정시(09:00-18:00)
3986,공중화장실,우체국보험 영등포회관(1층),"서울특별시 영등포구 경인로 841, 서울영등포동4가우체국 (영등포동4가)",서울특별시 영등포구 영등포동4가 425-2 서울영등포동4가우체국,02-2610-6331,정시(09:00-18:00)
3988,공중화장실,동작세무서 2층,"서울특별시 영등포구 대방천로 259, 동작세무서 (신길동)",서울특별시 영등포구 신길동 476 동작세무서,02-840-9245,정시(09:00-18:00)
3989,공중화장실,신길4동 주민센터 1층 화장실,"서울특별시 영등포구 신길로42길 1, 신길4동 공공복합청사 1층 (신길동)",서울특별시 영등포구 신길동 209-102 신길4동 공공복합청사,02-2670-1285,09:00~18:00
4039,개방화장실,강서구청 본관,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,02-2600-7895,09:00~18:00
4040,개방화장실,강서구청 별관,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,02-2600-6028,09:00~18:00
4041,개방화장실,화곡동별관,서울특별시 강서구 화곡로44나길 72,서울특별시 강서구 화곡동 980-29,02-2600-7975,09:00~18:00
4042,개방화장실,염창동주민센터,서울특별시 강서구 양천로67가길 63,서울특별시 강서구 염창동 53-1,02-2600-7306,09:00~18:00
4043,개방화장실,등촌1동주민센터,서울특별시 강서구 공항대로53가길 55,서울특별시 강서구 등촌동 642-1,02-2600-7343,09:00~18:00
4044,개방화장실,등촌2동주민센터,서울특별시 강서구 등촌로 143,서울특별시 강서구 등촌동 560-12,02-2600-7395,09:00~18:00
4045,개방화장실,등촌3동주민센터,서울특별시 강서구 화곡로63길 96,서울특별시 강서구 등촌동 705-4,02-2600-7405,09:00~18:00
4046,개방화장실,화곡본동주민센터,서울특별시 강서구 초록마을로5길 29,서울특별시 강서구 화곡동 46-148,02-2600-7485,09:00~18:00
4047,개방화장실,화곡1동주민센터,서울특별시 강서구 곰달래로 79,서울특별시 강서구 화곡동 425-4,02-2600-7525,09:00~18:00
4048,개방화장실,화곡2동주민센터,서울특별시 강서구 곰달래로37길 13,서울특별시 강서구 화곡동 860-14,02-2600-7555,09:00~18:00
4049,개방화장실,화곡3동주민센터,서울특별시 강서구 강서로33가길 17,서울특별시 강서구 화곡동 1050-3,02-2600-7564,09:00~18:00
4050,개방화장실,화곡4동주민센터,서울특별시 강서구 곰달래로57가길 26,서울특별시 강서구 화곡동 809-3,02-2600-7630,09:00~18:00
4051,개방화장실,화곡6동주민센터,서울특별시 강서구 화곡로 312,서울특별시 강서구 화곡동 980-1,02-2600-7643,09:00~18:00
4052,개방화장실,화곡8동주민센터,서울특별시 강서구 곰달래로25길 45,서울특별시 강서구 화곡동 341-4,02-2600-7705,09:00~18:00
4053,개방화장실,우장산동주민센터,서울특별시 강서구 우현로34,서울특별시 강서구 화곡동1159-4,02-2600-7724,09:00~18:00
4054,개방화장실,가양1동주민센터,서울특별시 강서구 허준로 30,서울특별시 강서구 가양동 1462-3,02-2600-7763,09:00~18:00
4055,개방화장실,가양2동주민센터,서울특별시 강서구 허준로 93,서울특별시 강서구 가양동 1472-4,02-2600-7793,09:00~18:00
4056,개방화장실,가양3동주민센터,서울특별시 강서구 허준로 202,서울특별시 강서구 가양동 1488-1,02-2600-7833,09:00~18:00
4057,개방화장실,발산1동주민센터,서울특별시 강서구 강서로47길 54,서울특별시 강서구 내발산동 681-5,02-2600-7873,09:00~18:00
4058,개방화장실,공항동주민센터,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28,02-2600-7035,09:00~18:00
4059,개방화장실,방화1동주민센터,서울특별시 강서구 방화대로 330,서울특별시 강서구 마곡동 733-2,02-2600-7943,09:00~18:00
4060,개방화장실,방화2동주민센터,서울특별시 강서구 개화동로21길 52,서울특별시 강서구 방화동 850,02-2600-5208,09:00~18:00
4061,개방화장실,방화3동주민센터,서울특별시 강서구 금낭화로24길 5,서울특별시 강서구 방화동 828,02-2600-5243,09:00~18:00
4062,개방화장실,강서보건소 화장실,서울특별시 강서구 공항대로 561,서울특별시 강서구 염창동 275-12,02-2600-4072,09:00~18:00
4063,개방화장실,화곡보건분소 화장실,서울특별시 강서구 월정로30길 96,서울특별시 강서구 화곡동 366-1,02-2600-4072,09:00~18:00
4064,개방화장실,VIP오피스텔 개방화장실,서울특별시 강서구 공항대로 426,서울특별시 강서구 화곡동 1107,02-2600-4072,08:00~20:00
4065,개방화장실,대지산업빌딩 개방화장실,서울특별시 강서구 공항대로 434,서울특별시 강서구 화곡동 1125-15,02-2600-4072,05:30~20:00
4066,개방화장실,화곡빌딩 개방화장실,서울특별시 강서구 화곡로 164,서울특별시 강서구 화곡동 1075,02-2600-4072,07:00~00:00
4067,개방화장실,롯데리아 화곡시장점 개방화장실,서울특별시 강서구 가로공원로76길 56,서울특별시 강서구 화곡동 373-12,02-2600-4072,08:00~22:00
4069,개방화장실,송화시장진흥협동조합 개방화장실,서울특별시 강서구 강서로263-29,서울특별시 강서구 내발산동 720-4,02-2600-4072,08:30~21:00
4070,개방화장실,동아그린프라자 개방화장실,서울특별시 강서구 양천로 731,서울특별시 강서구 염창동 258-1,02-2600-4072,09:00~22:00
4072,개방화장실,약사사 개방화장실,서울특별시 강서구 금낭화로17길 261,서울특별시 강서구 개화동 332-2,02-2600-4072,02:00~21:00
4073,개방화장실,남부골목시장 개방화장실,서울특별시 강서구 등촌로5길 62-4,서울특별시 강서구 화곡동 801-9,02-2600-4072,08:30~21:00
4074,개방화장실,까치산시장 고객만족센터 개방화장실,서울특별시 강서구 강서로12길 14,서울특별시 강서구 화곡동 342-16,02-2600-4072,08:30~21:00
4075,개방화장실,화곡중앙골목시장 고객지원센터 개방화장실,서울특별시 강서구 월정로30길 66,서울특별시 강서구 화곡동 362-144,02-2600-4072,08:30~21:00
4076,개방화장실,맥도날드 우장산점 개방화장실,서울특별시 강서구 강서로 216,서울특별시 강서구 화곡동 1026,02-2600-4072,08:00~02:00
4077,개방화장실,퀸즈파크 나인,서울특별시 강서구 공항대로 247,서울특별시 강서구 마곡동 797-1,02-2600-4072,08:00~22:00
4078,개방화장실,방신전통시장 고객지원센터,서울특별시 강서구 방화동로 124-1,서울특별시 강서구 방화동 567-35,02-2600-4072,08:30~21:00
4086,개방화장실,방화보건지소 화장실,서울특별시 강서구 금낭화로 162,서울특별시 강서구 방화동 902,02-2600-4072,09:00~18:00
4087,개방화장실,등빛도서관,서울특별시 강서구 강서로62길 48,서울특별시 강서구 등촌동 690-1,02-2600-6975,08:00~22:00
4088,개방화장실,푸른들청소년도서관,서울특별시 강서구 강서로45다길 71,서울특별시 강서구 화곡동 1019,02-2600-6975,09:00~22:00
4089,개방화장실,길꽃어린이도서관,서울특별시 강서구 금낭화로24길 5,서울특별시 강서구 방화동 828,02-2600-6975,09:00~22:00
4090,개방화장실,가양도서관,서울특별시 강서구 양천로61길 101,서울특별시 강서구 가양동 1493,02-2600-6975,09:00~22:00
4091,개방화장실,강서평생학습관 및 꿈꾸는어린이도서관,서울특별시 강서구 공항대로 615,서울특별시 강서구 염창동 281-25,02-2600-5905,09:00~18:00
4092,개방화장실,곰달래문화복지센터(곰달래도서관),서울특별시 강서구 강서로5길 50,서울특별시 강서구 화곡동 890,02-2600-6975,09:00~22:00
4093,개방화장실,우장산숲속도서관,서울특별시 강서구 우현로 34,서울특별시 강서구 화곡동 1159-4,02-2600-6975,09:00~22:00
4094,개방화장실,강서영어도서관,서울특별시 강서구 곰달래로57가길 26,서울특별시 강서구 화곡동 809-3,02-2600-6975,09:00~18:00
4095,개방화장실,강서구민회관,서울특별시 강서구 우장산로 66,서울특별시 강서구 내발산동 산 19-1,02-3664-6046,09:00~18:00
